seller_id,seller_zip_code_prefix,seller_city,seller_state,product_id,product_category_name,order_item_id,shipping_limit_date,freight_value,price
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,7f8bacbe759179781b50331ea609f7f8,malas_acessorios,1,2017-06-16 16:35:20,18.07,329.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,d46169ff14ef99286a176b5391a7a1c8,malas_acessorios,1,2017-05-12 13:10:36,130.18,1197.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,e9e8ec421793c31261cde20786e9ff16,malas_acessorios,1,2017-11-03 03:25:46,44.65,319.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,76ac1907588ea63f562f0851bd5a4289,papelaria,1,2017-08-17 10:55:24,17.59,279.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,76ac1907588ea63f562f0851bd5a4289,papelaria,1,2017-05-02 21:45:10,26.16,279.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,76ac1907588ea63f562f0851bd5a4289,papelaria,1,2017-07-04 22:27:30,15.35,279.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,cb378611bbb39f1716b4f0c335201448,malas_acessorios,1,2018-04-16 00:49:39,36.34,399.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,32cb082100ed973a2e3a6950214f8629,malas_acessorios,1,2017-05-24 09:50:18,123.95,889.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,83d5757d175fa2b1b90e5369ce549b8e,malas_acessorios,1,2017-05-10 11:35:14,16.75,149.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,aab5e2a4e6a2434fb61e694ed85a9888,papelaria,1,2017-05-31 21:10:20,15.66,129.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,fcddf470369a3a13fc7b6146ac3a816e,malas_acessorios,1,2017-11-23 12:35:24,84.52,489.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,d3d5a1d52abe9a7d234908d873fc377b,malas_acessorios,2,2017-05-30 23:42:44,13.11,229.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,41797ff66598803fa9ac0480e2ab3bc2,malas_acessorios,1,2017-06-14 09:42:40,96.7,269.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,e4a944ceb290f6743bc262b3963471e2,papelaria,1,2017-08-15 15:10:22,15.52,109.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,f74ed500ab93d12ce3fbc611474d89af,papelaria,1,2017-12-07 14:13:33,13.1,199.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,f74ed500ab93d12ce3fbc611474d89af,papelaria,1,2017-12-07 12:53:15,13.1,199.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,f74ed500ab93d12ce3fbc611474d89af,papelaria,1,2017-12-06 20:57:28,18.65,199.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,765c417cdc38443aaa558a0159a98591,malas_acessorios,1,2017-05-08 14:35:15,21.55,209.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,765c417cdc38443aaa558a0159a98591,malas_acessorios,1,2017-05-05 09:25:08,21.55,209.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,765c417cdc38443aaa558a0159a98591,malas_acessorios,1,2017-04-14 03:15:24,23.76,209.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,8852eb03b04ec3268a66e9b696e25f6f,papelaria,1,2017-10-06 02:14:42,21.89,199.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,2a65f5c6c203f2e5079da9ac55814c61,malas_acessorios,1,2017-09-19 17:20:06,54.0,199.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,2020db9c389956e879dd05e6250413d8,malas_acessorios,1,2017-05-30 23:42:44,13.11,229.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,1a41f6016e828ff1d37f2ecc2f2a0dfd,fashion_bolsas_e_acessorios,1,2017-10-17 08:12:04,28.58,289.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,1a41f6016e828ff1d37f2ecc2f2a0dfd,fashion_bolsas_e_acessorios,1,2017-04-05 02:10:34,27.26,289.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,aa720f8684a8fc318f7a22c52c02a2dc,malas_acessorios,1,2017-12-11 09:21:57,13.32,139.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,c1d98cc08467aa0204c5a1095da83df4,malas_acessorios,1,2018-06-14 20:15:21,87.65,369.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,a1507b98cd821fad51fcfa3e9a95e94e,malas_acessorios,1,2017-06-01 12:10:05,75.26,1197.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,16afd9cf37e1b340bc46822fdd8240aa,malas_acessorios,1,2017-10-04 17:25:04,8.35,109.9
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,4353af36fe588dc73497fa158ed6cefb,malas_acessorios,1,2017-09-17 22:45:23,98.02,289.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,7c5514c269002959274a50b996f04e82,papelaria,1,2017-07-10 16:10:07,12.83,189.99
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP,ba1cc0f3f26616d7ad90de1085bdfeda,malas_acessorios,1,2017-11-08 20:10:29,8.11,59.99
ce3ad9de960102d0677a81f5d0bb7b2d,20031,rio de janeiro,RJ,0a6cff78b203b5224378cf8db2dff5a6,bebes,1,2018-08-03 12:44:49,16.21,158.0
c0f3eea2e14555b6faeea3dd58c1b1c3,4195,sao paulo,SP,c4c7585167f8d6dc4ccc0b38f0d820ca,esporte_lazer,1,2018-08-09 00:44:08,15.66,79.99
51a04a8a6bdcb23deccc82b0b80742cf,12914,braganca paulista,SP,c98bf47f7bea8f3aee82fa023786b8a1,eletronicos,1,2017-11-24 12:15:25,31.93,167.99
c240c4061717ac1806ae6ee72be3533b,20920,rio de janeiro,RJ,4715eb4e21b1833327567e8c62ce5790,alimentos,3,2018-05-14 17:55:23,13.99,59.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,4c7d111494b1116a2bec5e2d940e3439,consoles_games,1,2017-06-20 11:55:21,16.79,12.1
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,3f9d819e1669be4865fdcd717968bb4e,informatica_acessorios,1,2017-04-10 06:02:44,24.84,25.86
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,ba8a143b592c2af31aa106f79e521424,informatica_acessorios,1,2017-08-02 09:55:27,12.6,5.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,d966205671b5b10dd91ce7a8abde38af,consoles_games,1,2017-05-25 13:10:17,34.15,15.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,74c355c68504e6c4fbd038441ad49ff0,cool_stuff,1,2017-11-09 05:05:32,34.15,29.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,79a1e70838d5e7e05c1347829e0caff3,informatica_acessorios,1,2018-07-27 14:30:27,22.59,88.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,7f2e92915d542ef574c7327977959a14,consoles_games,1,2017-11-30 17:10:38,27.17,89.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,0fb1658e227645b2fe14d8ba74d48606,informatica_acessorios,1,2017-12-07 04:39:53,38.36,115.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,e306ca54c91b21392317d5b4632c9fe3,consoles_games,1,2017-06-15 20:35:13,44.8,135.3
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,e306ca54c91b21392317d5b4632c9fe3,consoles_games,1,2017-08-01 08:55:11,56.84,135.28
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,e306ca54c91b21392317d5b4632c9fe3,consoles_games,1,2017-06-01 19:35:17,36.27,135.3
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,89b94b15a3c25df736daa9e61539ada9,consoles_games,1,2017-03-20 18:21:21,21.01,79.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,70ad1cce006c26381f72387a1cdb2bf6,informatica_acessorios,1,2017-06-20 00:55:58,18.12,123.89
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,bef21943bc2335188429e1638ef99b81,telefonia,1,2017-03-21 21:24:27,20.8,19.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,bef21943bc2335188429e1638ef99b81,telefonia,2,2017-03-21 21:24:27,20.8,19.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,be93f4f9930c70a83456e2c9cb408a85,consoles_games,1,2017-08-29 13:35:14,13.43,19.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,be93f4f9930c70a83456e2c9cb408a85,consoles_games,1,2017-06-20 23:22:32,15.1,15.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,216fc7d2fe90eccd658f30cab5bafa83,brinquedos,1,2018-07-17 21:25:13,53.89,219.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,4757a525c7f6a182f4c63e23686a092d,consoles_games,1,2017-12-21 12:50:31,16.59,118.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,711f03c825e58b95be1c0b429f7dda1b,informatica_acessorios,1,2018-02-01 02:50:35,33.74,184.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,237d6339b1e2d4dbc411287b5178a27d,consoles_games,1,2017-08-03 02:30:53,42.38,12.93
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,4fcc9ea45483a04bc0b5d63622108272,consoles_games,1,2017-12-29 02:38:49,40.63,439.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,f39235c3486cd7ead746fc048475495c,consoles_games,1,2017-07-04 21:45:13,34.15,49.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,f39235c3486cd7ead746fc048475495c,consoles_games,1,2017-02-26 17:38:51,24.88,55.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,33506b5bbfffb69d787a9ecaa1222a5a,informatica_acessorios,1,2017-11-07 04:15:09,39.11,222.98
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,0d60ec9cf77726af8257bc483d038a72,casa_conforto,1,2017-02-08 18:51:41,29.59,94.76
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,a9abe602de6316ec55cb409407d23be6,consoles_games,1,2017-07-12 05:03:40,54.02,36.79
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,487fb870bc96e50a68b9428f30649c72,brinquedos,1,2018-01-05 08:27:31,34.57,109.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,f6bc1e20283d027458321d15778ba8cd,informatica_acessorios,1,2017-07-23 22:23:40,36.11,113.49
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,6642e66f26b6e23817ada36eeae229bc,informatica_acessorios,1,2017-09-27 11:10:30,127.82,204.89
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,00dc8a1b2de45a7fca5921544e5f351d,informatica_acessorios,1,2018-01-18 23:59:20,38.14,83.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,7934d547a892c625b8f469a2242961c3,informatica_acessorios,1,2017-12-18 14:31:30,15.17,59.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,1b19ee9eb239b84740e55e194e3cbd5c,informatica_acessorios,1,2017-12-26 18:52:32,14.57,99.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,e0061301a67d7a14f5f4871da66589a4,informatica_acessorios,1,2018-03-13 00:31:03,28.2,209.99
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,0dcd34a72eb2310d44b1e823a4ecc7b7,informatica_acessorios,1,2017-02-11 21:56:36,33.28,239.9
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE,8d8426c5adc78437359a25c285959192,audio,1,2017-02-18 14:36:50,20.8,24.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,84e1b9c6ba2ed178bd217097b41f1251,moveis_cozinha_area_de_servico_jantar_e_jardim,1,2018-01-10 03:31:53,44.99,74.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,84e1b9c6ba2ed178bd217097b41f1251,moveis_cozinha_area_de_servico_jantar_e_jardim,1,2018-02-23 09:27:00,44.99,74.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,84e1b9c6ba2ed178bd217097b41f1251,moveis_cozinha_area_de_servico_jantar_e_jardim,1,2018-02-12 16:15:34,81.61,74.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,16734715511e4a408f9b534c748032f2,instrumentos_musicais,1,2018-05-28 09:31:07,15.81,349.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,769083fbf5eb9f3f132a633cc9809388,cool_stuff,1,2017-12-07 13:37:16,25.29,64.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,769083fbf5eb9f3f132a633cc9809388,cool_stuff,1,2018-08-21 19:09:29,41.27,89.8
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,769083fbf5eb9f3f132a633cc9809388,cool_stuff,1,2017-12-05 10:30:49,17.16,64.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,769083fbf5eb9f3f132a633cc9809388,cool_stuff,2,2017-12-05 10:30:49,17.16,64.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,769083fbf5eb9f3f132a633cc9809388,cool_stuff,1,2018-01-18 11:31:40,25.29,64.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,205604b962ebdae1c924e0d14e6e8ac1,moveis_cozinha_area_de_servico_jantar_e_jardim,1,2017-09-28 13:30:11,11.85,43.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,205604b962ebdae1c924e0d14e6e8ac1,moveis_cozinha_area_de_servico_jantar_e_jardim,1,2017-10-13 13:24:29,27.73,43.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,205604b962ebdae1c924e0d14e6e8ac1,moveis_cozinha_area_de_servico_jantar_e_jardim,1,2017-11-29 02:59:22,25.19,43.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,15994dc9c5505e5feb9780945ed1cc8a,pet_shop,1,2018-07-26 04:05:09,73.11,289.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,306e6b5dda3397e4a9312f94d82565b5,brinquedos,1,2017-12-20 02:12:33,34.2,119.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,306e6b5dda3397e4a9312f94d82565b5,brinquedos,1,2018-05-09 11:14:28,22.58,139.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,306e6b5dda3397e4a9312f94d82565b5,brinquedos,1,2018-08-09 23:25:10,59.06,139.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,306e6b5dda3397e4a9312f94d82565b5,brinquedos,1,2018-08-20 03:24:09,2.36,139.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,199a837d1162e5158f5ad3f96e35c01d,instrumentos_musicais,1,2018-05-14 20:30:36,23.52,649.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,199a837d1162e5158f5ad3f96e35c01d,instrumentos_musicais,1,2018-01-31 14:19:58,19.96,599.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2018-01-30 19:19:28,25.29,63.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,2,2018-01-30 19:19:28,25.29,63.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-10-18 20:14:20,17.12,58.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-10-02 17:24:32,20.9,58.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,2,2017-10-02 17:24:32,20.9,58.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2018-03-12 02:10:55,25.29,64.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-10-23 10:56:18,25.25,58.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-10-19 21:35:17,25.25,58.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-11-27 08:35:33,17.16,64.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-11-23 02:46:18,17.12,58.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-11-23 09:07:06,25.25,58.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-10-13 02:56:28,17.12,58.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2018-03-09 00:31:17,17.16,64.9
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP,3ce21e38e6a3060c20f4e74bdab770c8,bebes,1,2017-10-19 04:26:59,18.0,58.9
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,5cab8d5ca731b3de4c23b8b13b04e594,brinquedos,1,2018-07-25 10:32:09,7.58,45.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,6fd08d44046ab994b96ff38ad6fcfba1,bebes,1,2018-08-14 03:15:21,8.36,28.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,6fd08d44046ab994b96ff38ad6fcfba1,bebes,1,2018-06-25 12:18:24,7.44,25.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,6fd08d44046ab994b96ff38ad6fcfba1,bebes,1,2018-08-28 03:15:18,8.35,27.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,6fd08d44046ab994b96ff38ad6fcfba1,bebes,2,2018-07-16 04:30:17,12.65,25.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,6fd08d44046ab994b96ff38ad6fcfba1,bebes,1,2018-08-07 10:50:24,8.36,28.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,6fd08d44046ab994b96ff38ad6fcfba1,bebes,1,2018-06-28 19:20:13,7.44,25.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,6fd08d44046ab994b96ff38ad6fcfba1,bebes,1,2018-08-10 15:45:11,8.36,28.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,0496f30fa502d5454825087842d7a497,brinquedos,1,2018-07-09 05:31:28,18.37,39.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,0496f30fa502d5454825087842d7a497,brinquedos,1,2018-08-06 18:35:10,7.53,38.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,0496f30fa502d5454825087842d7a497,brinquedos,1,2018-08-09 04:45:24,7.53,38.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,253d579d3a543d50016d25936dc1be2e,brinquedos,1,2018-08-27 20:55:33,18.36,36.82
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,253d579d3a543d50016d25936dc1be2e,brinquedos,1,2018-08-22 14:55:33,7.52,36.82
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,d9dcf0fed59f10026c2cf95b8df01e08,brinquedos,1,2018-08-24 16:55:26,12.92,36.82
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,80aed7c1df22a03593fdd335531bdc72,brinquedos,1,2018-08-07 04:15:41,7.52,37.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,442d90d66ceaa3f50027f7430c672820,brinquedos,1,2018-07-19 21:50:18,16.68,70.0
768a86e36ad6aae3d03ee3c6433d61df,1529,sao paulo,SP,1be077a2d74abc6941e3fe47906df83c,brinquedos,1,2018-08-24 00:25:09,15.27,24.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,0a37e05528984f47c754837344732fbb,beleza_saude,1,2017-11-30 22:48:20,21.27,1074.38
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,5a11bc271d03e7a31cdd33d1d8580456,esporte_lazer,1,2017-06-22 12:35:54,16.92,309.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,5a11bc271d03e7a31cdd33d1d8580456,esporte_lazer,1,2017-04-26 09:50:12,19.0,309.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,5a11bc271d03e7a31cdd33d1d8580456,esporte_lazer,1,2017-03-27 21:15:14,27.9,309.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,5a11bc271d03e7a31cdd33d1d8580456,esporte_lazer,1,2017-02-21 15:25:43,28.42,309.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,5a11bc271d03e7a31cdd33d1d8580456,esporte_lazer,1,2018-08-15 08:04:46,18.27,296.89
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,67473aa97e981b3b8abaa6a8a768eb26,beleza_saude,1,2017-03-06 23:05:16,16.71,145.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,67473aa97e981b3b8abaa6a8a768eb26,beleza_saude,1,2017-01-26 14:28:48,16.71,145.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,b60a0c8bd0333c69ee70565973709bbf,beleza_saude,1,2018-06-13 04:51:55,30.95,555.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,08462528607b71ea62cbc019d91b001e,beleza_saude,1,2018-06-18 21:01:16,23.52,226.8
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,08462528607b71ea62cbc019d91b001e,beleza_saude,1,2018-08-07 22:10:12,30.71,207.9
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,2483416c14aa8d93dad96745a9230bfa,beleza_saude,1,2017-12-07 09:58:26,18.87,589.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,2483416c14aa8d93dad96745a9230bfa,beleza_saude,1,2017-06-29 15:03:30,22.46,860.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,2483416c14aa8d93dad96745a9230bfa,beleza_saude,1,2017-12-15 13:15:22,46.58,650.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,2483416c14aa8d93dad96745a9230bfa,beleza_saude,1,2017-12-05 12:31:32,17.87,589.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,76951acb34204078c0dc377dfc4233aa,beleza_saude,1,2017-08-29 11:55:19,53.21,1597.35
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,76951acb34204078c0dc377dfc4233aa,beleza_saude,1,2017-07-28 14:34:50,31.98,1597.35
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,6cdd53843498f92890544667809f1595,beleza_saude,1,2017-10-13 12:07:19,29.3,349.9
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,6cdd53843498f92890544667809f1595,beleza_saude,1,2017-09-11 16:15:17,29.3,349.9
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,6cdd53843498f92890544667809f1595,beleza_saude,1,2018-07-24 19:50:10,21.74,364.0
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,6cdd53843498f92890544667809f1595,beleza_saude,1,2018-01-11 12:48:56,19.7,349.9
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,6cdd53843498f92890544667809f1595,beleza_saude,1,2017-06-02 19:42:38,29.3,349.9
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR,6cdd53843498f92890544667809f1595,beleza_saude,1,2017-08-14 16:50:08,15.47,349.9
